ts,dmg,ac,level,maxhp,hp_after,nearby
1786860174948,29,67,22,1541,1450,617
1786860176031,28,67,22,1541,1422,
1786860214489,23,67,23,1621,1577,617
1786860216494,26,67,23,1621,1551,617
1786860218493,21,67,23,1621,1530,617
1786860219996,26,67,23,1621,1504,617
1786860221996,29,67,23,1621,1475,617
1786860224004,29,67,23,1621,1446,617
1786860225503,20,67,23,1621,1426,617
1786860227505,20,67,23,1621,1406,617
1786860229506,25,67,23,1621,1381,617
1786860231015,26,67,23,1621,1355,617
1786860233011,28,67,23,1621,1427,617
1786860235013,20,67,23,1621,1507,617
1786860237015,21,67,23,1621,1521,617
1786860237098,23,67,23,1621,1498,
1786860248246,20,67,23,1621,1478,617
1786860250250,25,67,23,1621,1453,617
1786860252255,28,67,23,1621,1425,617
1786860254256,17,67,23,1621,1408,617
1786860255754,18,67,23,1621,1390,617
1786860257757,20,67,23,1621,1370,617
1786860259758,21,67,23,1621,1449,617
1786860261262,19,67,23,1621,1530,617
1786860262849,16,67,23,1621,1549,
1786860272775,25,67,23,1621,1524,617
1786860274285,22,67,23,1621,1502,617
1786860276281,20,67,23,1621,1482,617
1786860278282,24,67,23,1621,1458,617
1786860279782,22,67,23,1621,1436,617
1786860281783,20,67,23,1621,1416,617
1786860283787,28,67,23,1621,1388,617
1786860285789,19,67,23,1621,1369,617
1786860287290,27,67,23,1621,1377,617
1786860289293,23,67,23,1621,1504,617
1786860291296,25,67,23,1621,1529,617
1786860291882,18,67,23,1621,1511,
1786860307947,20,67,23,1621,1491,617
1786860308815,18,67,23,1621,1473,617
1786860310817,23,67,23,1621,1450,617
1786860312819,20,67,23,1621,1465,617
1786860314323,26,67,23,1621,1439,617
1786860316325,21,67,23,1621,1418,617
1786860318328,19,67,23,1621,1399,617
1786860320330,26,67,23,1621,1373,617
1786860320962,27,67,23,1621,1346,
1786860346353,24,67,23,1621,1557,617
1786860347853,28,67,23,1621,1529,617
1786860349856,22,67,23,1621,1507,617
1786860351857,20,67,23,1621,1487,617
1786860353363,19,67,23,1621,1468,617
1786860355362,16,67,23,1621,1452,617
1786860356443,26,67,23,1621,1426,
1786860364372,28,67,23,1621,1433,617
1786860365873,24,67,23,1621,1409,617
1786860367878,18,67,23,1621,1391,617
1786860369878,29,67,23,1621,1362,617
1786860371395,25,67,23,1621,1387,617
1786860373386,28,67,23,1621,1509,617
1786860375391,29,67,23,1621,1480,617
1786860377388,25,67,23,1621,1455,617
1786860377517,27,67,23,1621,1428,
1786860390903,22,67,23,1621,1441,617
1786860392905,20,67,23,1621,1421,617
1786860394409,25,67,23,1621,1396,617
1786860396411,29,67,23,1621,1367,617
1786860398413,28,67,23,1621,1439,617
1786860400382,20,67,23,1621,1519,617
1786860401919,25,67,23,1621,1494,617
1786860403922,19,67,23,1621,1475,617
1786860405920,21,67,23,1621,1454,617
1786860407426,19,67,23,1621,1435,617
1786860409430,17,67,23,1621,1418,617
1786860411433,18,67,23,1621,1400,617
1786860411515,27,67,23,1621,1373,
1786860427450,17,67,23,1621,1591,617
1786860429450,27,67,23,1621,1564,617
1786860431453,20,67,23,1621,1544,617
1786860432953,29,67,23,1621,1515,617
1786860434953,17,67,23,1621,1498,617
1786860436955,24,67,23,1621,1474,617
1786860437539,18,67,23,1621,1491,
1786860448467,25,67,23,1621,1466,617
1786860449473,25,67,23,1621,1441,617
1786860449967,29,67,23,1621,1412,617
1786860450968,26,67,23,1621,1386,617
1786860451969,22,67,23,1621,1364,617
1786860452970,29,67,23,1621,1335,617
1786860453970,28,67,23,1621,1457,617
1786860454972,17,67,23,1621,1490,617
1786860455481,25,67,23,1621,1465,617
1786860456974,20,67,23,1621,1445,617
1786860457476,18,67,23,1621,1427,617
1786860458477,17,67,23,1621,1410,617
1786860459476,19,67,23,1621,1391,617
1786860460479,19,67,23,1621,1372,617
1786860461484,19,67,23,1621,1353,617
1786860462481,26,67,23,1621,1462,617
1786860462980,22,67,23,1621,1490,617
1786860464486,24,67,23,1621,1516,617
1786860464981,25,67,23,1621,1491,617
1786860465983,23,67,23,1621,1468,617
1786860466983,16,67,23,1621,1452,617
1786860467985,25,67,23,1621,1427,617
1786860468491,19,67,23,1621,1408,617
1786860468565,22,67,23,1621,1386,617
1786860470490,20,67,23,1621,1366,617
1786860474494,21,67,23,1621,1495,617
1786860475993,25,67,23,1621,1470,617
1786860477995,19,67,23,1621,1451,617
1786860479997,20,67,23,1621,1431,617
1786860481499,29,67,23,1621,1402,617
1786860483505,26,67,23,1621,1376,617
1786860485508,19,67,23,1621,1507,617
1786860487511,23,67,23,1621,1569,617
1786860489010,21,67,23,1621,1548,617
1786860491011,18,67,23,1621,1530,617
1786860493014,25,67,23,1621,1505,617
1786860495016,25,67,23,1621,1480,617
1786860496519,20,67,23,1621,1460,617
1786860498522,25,67,23,1621,1435,617
1786860500527,25,67,23,1621,1410,617
1786860502526,18,67,23,1621,1392,617
1786860504110,23,67,23,1621,1369,
1786860529051,19,67,23,1621,1585,617
1786860531053,18,67,23,1621,1567,617
1786860533055,17,67,23,1621,1550,617
1786860534559,25,67,23,1621,1525,617
1786860536561,20,67,23,1621,1505,617
1786860538563,23,67,23,1621,1517,617
1786860540564,28,67,23,1621,1489,617
1786860542776,18,67,23,1621,1471,
1786860550076,16,67,23,1621,1455,617
1786860552079,20,67,23,1621,1435,617
1786860554079,16,67,23,1621,1419,617
1786860555585,20,67,23,1621,1399,617
1786860557583,20,67,23,1621,1379,617
1786860559584,22,67,23,1621,1357,617
1786860561587,21,67,23,1621,1486,617
1786860563086,24,67,23,1621,1547,617
1786860565088,22,67,23,1621,1525,617
1786860566593,22,67,23,1621,1503,617
1786860568592,26,67,23,1621,1477,617
1786860570595,20,67,23,1621,1457,617
1786860572094,22,67,23,1621,1435,617
1786860574096,19,67,23,1621,1416,617
1786860576097,26,67,23,1621,1390,617
1786860578098,20,67,23,1621,1370,617
1786860579605,22,67,23,1621,1398,617
1786860582196,19,67,23,1621,1529,617
1786860583207,28,67,23,1621,1501,
1786860598624,22,67,23,1621,1514,617
1786860600124,21,67,23,1621,1493,617
1786860602130,28,67,23,1621,1465,617
1786860604131,20,67,23,1621,1445,617
1786860605649,18,67,23,1621,1427,617
1786860607646,18,67,23,1621,1409,617
1786860609648,20,67,23,1621,1389,617
1786860611648,25,67,23,1621,1364,617
1786860613147,16,67,23,1621,1433,617
1786860614746,20,67,23,1621,1563,
1786860625662,27,67,23,1621,1536,617
1786860627665,17,67,23,1621,1519,617
1786860629666,20,67,23,1621,1499,617
1786860631165,19,67,23,1621,1480,617
1786860633167,20,67,23,1621,1460,617
1786860634263,20,67,23,1621,1440,
1786860643178,25,67,23,1621,1450,617
1786860644684,25,67,23,1621,1425,617
1786860646687,20,67,23,1621,1405,617
1786860648686,29,67,23,1621,1376,617
1786860650184,20,67,23,1621,1456,617
1786860652187,20,67,23,1621,1536,617
1786860654188,26,67,23,1621,1510,617
1786860655692,27,67,23,1621,1483,617
1786860657695,18,67,23,1621,1465,617
1786860659698,23,67,23,1621,1442,617
1786860661279,29,67,23,1621,1413,
1786860678716,18,67,23,1621,1430,617
1786860680214,25,67,23,1621,1405,617
1786860682215,16,67,23,1621,1389,617
1786860684217,19,67,23,1621,1370,617
1786860686219,25,67,23,1621,1445,617
1786860687726,18,67,23,1621,1527,617
1786860689728,21,67,23,1621,1541,617
1786860691732,29,67,23,1621,1512,617
1786860693732,26,67,23,1621,1486,617
1786860693816,23,67,23,1621,1463,
1786860713261,27,67,23,1621,1436,617
1786860715268,25,67,23,1621,1446,617
1786860716774,16,67,23,1621,1430,617
1786860718773,27,67,23,1621,1403,617
1786860720775,18,67,23,1621,1385,617
1786860722275,27,67,23,1621,1358,617
1786860724275,20,67,23,1621,1488,617
1786860726277,20,67,23,1621,1518,617
1786860727780,17,67,23,1621,1501,617
1786860729786,29,67,23,1621,1472,617
1786860731784,23,67,23,1621,1449,617
1786860733785,25,67,23,1621,1424,617
1786860735285,20,67,23,1621,1404,617
1786860737286,18,67,23,1621,1386,617
1786860739289,18,67,23,1621,1403,617
1786860740792,17,67,23,1621,1386,617
1786860742377,29,67,23,1621,1357,
1786860759811,22,67,23,1621,1535,617
1786860762321,25,67,23,1621,1510,617
1786860763813,19,67,23,1621,1491,617
1786860765814,20,67,23,1621,1506,617
1786860767315,29,67,23,1621,1477,617
1786860769320,20,67,23,1621,1457,617
1786860771318,19,67,23,1621,1438,617
1786860773320,27,67,23,1621,1411,617
1786860775323,16,67,23,1621,1395,617
1786860776830,27,67,23,1621,1368,617
1786860778832,19,67,23,1621,1499,617
1786860780835,19,67,23,1621,1530,617
1786860782836,22,67,23,1621,1508,617
1786860784839,21,67,23,1621,1487,617
1786860786340,16,67,23,1621,1471,617
1786860788345,21,67,23,1621,1450,617
1786860790347,25,67,23,1621,1425,617
1786860792353,29,67,23,1621,1431,617
1786860793852,29,67,23,1621,1402,617
1786860795854,23,67,23,1621,1379,617
1786860796447,20,67,23,1621,1359,
1786860815374,27,67,23,1621,1532,617
1786860816874,20,67,23,1621,1547,617
1786860818878,17,67,23,1621,1530,617
1786860820880,26,67,23,1621,1504,617
1786860822381,26,67,23,1621,1478,617
1786860824382,25,67,23,1621,1453,617
1786860826384,22,67,23,1621,1431,617
1786860827465,23,67,23,1621,1408,
1786862462045,12,67,24,1695,1613,
1786862462046,12,67,24,1695,1601,
1786862462046,10,67,24,1695,1591,
1786862462639,9,67,24,1695,1582,
1786862464642,10,67,24,1695,1572,
1786862466647,10,67,24,1695,1562,
1786862467228,7,67,24,1695,1555,
1786862474654,8,38,24,1695,1547,
1786862476657,11,38,24,1695,1574,
1786862478660,11,38,24,1695,1563,
1786862480159,10,38,24,1695,1553,
1786862482163,8,38,24,1695,1545,
1786862484170,12,38,24,1695,1533,
1786862485670,11,38,24,1695,1522,
1786862487671,11,38,24,1695,1511,
1786862488251,7,38,24,1695,1504,
1786862497680,11,38,24,1695,1493,
1786862499681,8,38,24,1695,1485,
1786862501182,7,38,24,1695,1516,
1786862503185,9,38,24,1695,1507,
1786862503765,8,38,24,1695,1499,
1786862511200,8,38,24,1695,1491,
1786862513200,12,38,24,1695,1479,
1786862514702,12,38,24,1695,1467,
1786862516704,7,38,24,1695,1460,
1786862516777,11,38,24,1695,1449,
1786862532217,10,38,24,1695,1477,617
1786862534219,11,38,24,1695,1466,617
1786862535722,7,38,24,1695,1459,617
1786862536308,11,38,24,1695,1448,
1786862544227,12,38,24,1695,1436,617
1786862545731,7,38,24,1695,1529,617
1786862547732,8,38,24,1695,1621,617
1786862549734,11,38,24,1695,1610,617
1786862551239,8,38,24,1695,1640,617
1786862553364,12,38,24,1695,1628,617
1786862555240,9,38,24,1695,1619,617
1786862555329,12,38,24,1695,1607,
1786862561244,11,38,24,1695,1596,617
1786862561744,11,38,24,1695,1585,617
1786862563245,8,38,24,1695,1577,617
1786862563246,12,38,24,1695,1565,617
1786862564747,9,38,24,1695,1556,617
1786862564822,12,38,24,1695,1544,
1786862565246,12,38,24,1695,1532,
1786862571755,11,38,24,1695,1521,617
1786862572755,20,38,24,1695,1501,617
1786862573756,8,38,24,1695,1493,617
1786862574256,19,38,24,1695,1474,617
1786862575258,10,38,24,1695,1464,617
1786862576258,18,38,24,1695,1446,617
1786862576839,8,38,24,1695,1476,
1786862578261,11,38,24,1695,1465,
1786862580262,8,38,24,1695,1457,
1786862581763,11,38,24,1695,1446,
1786862582841,9,38,24,1695,1437,
1786862591281,9,38,24,1695,1628,617
1786862593282,11,38,24,1695,1617,617
1786862595284,9,38,24,1695,1608,617
1786862597285,8,38,24,1695,1600,617
1786862598788,10,38,24,1695,1590,617
1786862599876,12,38,24,1695,1578,
1786862605797,9,38,24,1695,1607,617
1786862607303,7,38,24,1695,1600,617
1786862609303,11,38,24,1695,1589,617
1786862609887,7,38,24,1695,1582,
1786862614811,10,38,24,1695,1572,
1786862616811,11,38,24,1695,1561,
1786862618314,10,38,24,1695,1551,
1786862620315,13,38,24,1695,1538,
1786862622317,13,38,24,1695,1525,
1786862624316,9,38,24,1695,1516,
1786862625819,14,38,24,1695,1502,
1786862627821,10,38,24,1695,1530,
1786862629821,10,38,24,1695,1520,
1786862631323,11,38,24,1695,1509,
1786862632929,11,38,24,1695,1498,
1786862651934,11,38,24,1695,1487,617
1786862653936,8,38,24,1695,1517,617
1786862655012,7,38,24,1695,1510,
1786862664947,8,38,24,1695,1502,617
1786862666450,9,38,24,1695,1493,617
1786862668449,11,38,24,1695,1482,617
1786862670453,7,38,24,1695,1475,617
1786862671960,9,38,24,1695,1466,617
1786862672034,7,38,24,1695,1459,
1786862681466,9,38,24,1695,1488,617
1786862683468,11,38,24,1695,1477,617
1786862684969,10,38,24,1695,1467,617
1786862686971,11,38,24,1695,1456,617
1786862687040,7,38,24,1695,1449,
1786862692980,11,38,24,1695,1438,617
1786862694982,11,38,24,1695,1527,617
1786862694982,16,38,24,1695,1511,617
1786862696483,11,38,24,1695,1600,617
1786862696483,16,38,24,1695,1584,617
1786862698486,9,38,24,1695,1575,617
1786862698487,19,38,24,1695,1556,617
1786862699056,9,38,24,1695,1547,617
1786862705993,12,38,24,1695,1573,617
1786862721010,8,38,24,1695,1565,617
1786862722511,16,38,24,1695,1549,617
1786862723013,9,38,24,1695,1540,617
1786862724514,16,38,24,1695,1524,617
1786862724514,12,38,24,1695,1512,617
1786862726515,21,38,24,1695,1491,617
1786862726517,10,38,24,1695,1481,617
1786862727071,8,38,24,1695,1473,617
1786862730018,19,38,24,1695,1492,617
1786862737524,8,38,24,1695,1484,617
1786862767067,10,38,24,1695,1512,617
1786862769068,11,38,24,1695,1501,617
1786862771071,8,38,24,1695,1493,617
1786862775575,9,38,24,1695,1484,617
1786862776576,12,38,24,1695,1472,617
1786862777580,9,38,24,1695,1463,617
1786862778082,12,38,24,1695,1451,617
1786862779584,12,38,24,1695,1439,617
1786862780087,10,38,24,1695,1467,617
1786862780670,10,38,24,1695,1457,617
1786862784088,21,38,24,1695,1436,617
1786862785592,11,38,24,1695,1475,617
1786862787591,11,38,24,1695,1614,617
1786862789093,11,38,24,1695,1603,617
1786862789682,12,38,24,1695,1591,
1786862798106,9,38,24,1695,1582,617
1786862800108,10,38,24,1695,1572,617
1786862801608,12,38,24,1695,1560,617
1786862802698,11,38,24,1695,1549,
1786863066125,26,38,25,1772,1658,
1786863066125,8,38,25,1772,1650,
1786863066125,28,38,25,1772,1622,
1786864208057,10,38,25,1772,1762,
1786864210059,10,38,25,1772,1752,
1786864212061,9,38,25,1772,1743,
1786864214064,8,38,25,1772,1735,
1786864214153,8,38,25,1772,1727,
1786864223074,11,38,25,1772,1756,
1786864224574,11,38,25,1772,1745,
1786864226575,7,38,25,1772,1738,
1786864228576,8,38,25,1772,1730,
1786864230076,9,38,25,1772,1721,
1786864232081,7,38,25,1772,1714,
1786864232669,12,38,25,1772,1702,
1786864239586,11,38,25,1772,1691,
1786864240587,10,38,25,1772,1681,
1786864241588,7,38,25,1772,1674,
1786864242590,9,38,25,1772,1665,
1786864243590,9,38,25,1772,1656,
1786864244090,9,38,25,1772,1687,
1786864245091,9,38,25,1772,1678,
1786864246091,7,38,25,1772,1671,
1786864247093,9,38,25,1772,1662,
1786864248100,11,38,25,1772,1651,
1786864249102,11,38,25,1772,1640,
1786864249603,10,38,25,1772,1630,
1786864251103,9,38,25,1772,1621,
1786864251605,11,38,25,1772,1610,
1786864252184,9,38,25,1772,1601,
1786864253608,7,38,25,1772,1594,
1786864255611,9,38,25,1772,1585,
1786864255696,8,38,25,1772,1577,
1786864267122,11,38,25,1772,1566,
1786864267623,11,38,25,1772,1555,
1786864268623,12,38,25,1772,1543,
1786864269623,10,38,25,1772,1573,
1786864270625,11,38,25,1772,1562,
1786864271126,7,38,25,1772,1555,
1786864272626,8,38,25,1772,1547,
1786864273126,10,38,25,1772,1537,
1786864274127,11,38,25,1772,1526,
1786864275130,8,38,25,1772,1518,
1786864276134,9,38,25,1772,1509,
1786864276219,8,38,25,1772,1501,
1786864276631,10,38,25,1772,1491,
1786864278633,11,38,25,1772,1680,
1786864280222,8,38,25,1772,1672,
1786864290143,10,38,25,1772,1662,
1786864292164,8,38,25,1772,1654,
1786864293650,7,38,25,1772,1647,
1786864295646,12,38,25,1772,1675,
1786864297649,9,38,25,1772,1666,
1786864299148,12,38,25,1772,1654,
1786864299741,9,38,25,1772,1645,
1786864307159,9,38,25,1772,1636,617
1786864309159,23,38,25,1772,1613,617
1786864311165,16,38,25,1772,1597,617
1786864312666,11,38,25,1772,1586,617
1786864314671,11,38,25,1772,1575,617
1786864316672,9,38,25,1772,1566,617
1786864318673,14,38,25,1772,1552,617
1786864320176,16,38,25,1772,1576,617
1786864322180,21,38,25,1772,1555,617
1786864324182,17,38,25,1772,1538,617
1786864325683,7,38,25,1772,1531,617
1786864326184,24,38,25,1772,1507,617
1786864327687,12,38,25,1772,1495,617
1786864327688,21,38,25,1772,1474,617
1786864330090,7,38,25,1772,1567,617
1786864330090,15,38,25,1772,1552,617
1786864331433,11,38,25,1772,1641,617
1786864331688,20,38,25,1772,1621,617
1786864333191,9,38,25,1772,1612,617
1786864333191,14,38,25,1772,1598,617
1786864335192,7,38,25,1772,1591,617
1786864335192,19,38,25,1772,1572,617
1786864337201,8,38,25,1772,1564,617
1786864337201,23,38,25,1772,1541,617
1786864338694,10,38,25,1772,1531,617
1786864339200,19,38,25,1772,1512,617
1786864340700,8,38,25,1772,1504,617
1786864340700,14,38,25,1772,1490,617
1786864340788,7,38,25,1772,1483,617
1786864342701,15,38,25,1772,1618,617
1786864344702,9,38,25,1772,1659,617
1786864344780,11,38,25,1772,1648,
1786864357715,9,38,25,1772,1679,617
1786864359717,8,38,25,1772,1671,617
1786864361718,8,38,25,1772,1663,617
1786864362798,7,38,25,1772,1656,
1786864375734,10,38,25,1772,1686,617
1786864377735,8,38,25,1772,1678,617
1786864378330,8,38,25,1772,1670,
1786864386247,9,38,25,1772,1661,
1786864386304,7,38,25,1772,1654,
1786864411277,9,38,25,1772,1685,617
1786864413280,7,38,25,1772,1678,617
1786864415290,9,38,25,1772,1669,617
1786864416791,8,38,25,1772,1661,617
1786864418790,9,38,25,1772,1652,617
1786864420792,10,38,25,1772,1642,617
1786864421382,8,38,25,1772,1674,
1786901551791,121,38,25,1772,1880,
1786901553794,113,38,25,1772,1767,
1786901555297,77,38,25,1772,1690,
1786901589334,25,38,28,2001,1976,125
1786901589334,23,38,28,2001,1953,125
1786901590334,18,19,28,2001,1935,125
1786901590334,54,19,28,2001,1881,125
1786901590334,21,19,28,2001,1860,125
1786901591835,21,19,28,2001,1839,125
1786901591835,48,19,28,2001,1791,125
1786901591835,24,19,28,2001,1767,125
1786901591835,24,19,28,2001,1743,125
1786901593836,18,19,28,2001,1771,125
1786901593836,46,19,28,2001,1725,125
1786901593836,28,19,28,2001,1697,125
1786901593836,24,19,28,2001,1673,125
1786901595840,20,19,28,2001,1653,125
1786901595840,55,19,28,2001,1598,125
1786901595840,28,19,28,2001,1570,125
1786901595840,30,19,28,2001,1540,125
1786901632872,20,19,28,2001,1981,125
1786901632872,24,19,28,2001,1957,125
1786901634377,28,19,28,2001,1929,125
1786901634377,22,19,28,2001,1907,125
1786901636377,25,19,28,2001,1882,125
1786901636377,21,19,28,2001,1861,125
1786901638379,20,19,28,2001,1841,125
1786901638878,19,19,28,2001,1822,125
1786901640382,26,19,28,2001,1796,125
1786901640382,26,19,28,2001,1770,125
1786901642952,21,19,28,2001,1749,125
1786901643478,27,19,28,2001,1722,125
1786901644525,18,19,28,2001,1750,125
1786901645055,28,19,28,2001,1722,125
1786901648095,26,19,28,2001,1696,125
1786901653608,29,19,28,2001,1667,125
1786901655605,21,19,28,2001,1646,125
1786901657607,24,19,28,2001,1622,125
1786901659109,22,19,28,2001,1600,125
1786901661113,21,19,28,2001,1679,125
1786901663116,18,19,28,2001,1761,125
1786901665117,28,19,28,2001,1733,125
1786901666620,53,19,28,2001,1680,125
1786901666620,29,19,28,2001,1651,125
1786901667119,22,19,28,2001,1629,125
1786901670121,39,19,28,2001,1636,125
1786901674627,48,19,28,2001,1588,
1786901676629,24,19,28,2001,1664,125
1786901678128,30,19,28,2001,1734,125
1786901679630,28,19,28,2001,1706,125
1786901680130,21,19,28,2001,1685,125
1786901683133,55,19,28,2001,1630,
1786901685133,20,19,28,2001,1610,
1786901963036,22,19,28,2001,1979,125
1786901979545,22,19,28,2001,1979,
1786901996561,21,19,28,2001,1958,
1786901997066,24,19,28,2001,1934,
1786902007581,25,19,28,2001,1955,
1786902009085,19,19,28,2001,1936,
1786902012088,25,19,28,2001,1911,
1786902014092,30,19,28,2001,1881,
1786902057634,22,19,28,2001,1951,
1786902059637,26,19,28,2001,1925,125
1786902061138,28,19,28,2001,1897,125
1786902063140,26,19,28,2001,1871,125
1786902064140,19,19,28,2001,1852,125
1786902065642,25,19,28,2001,1827,125
1786902081159,27,19,28,2001,1846,
1786902086162,23,19,28,2001,1823,125
1786902086162,27,19,28,2001,1796,125
1786902088167,54,19,28,2001,1742,125
1786902088167,45,19,28,2001,1697,125
1786902089667,24,19,28,2001,1673,125
1786902089667,28,19,28,2001,1645,125
1786902089667,26,19,28,2001,1619,125
1786902093170,56,19,28,2001,1563,125
1786902093670,21,19,28,2001,1542,125
1786902094171,28,19,28,2001,1564,125
1786902095173,56,19,28,2001,1608,125
1786902095672,26,19,28,2001,1632,125
1786902096172,24,19,28,2001,1608,125
1786902097173,24,19,28,2001,1584,125
1786902097173,29,19,28,2001,1555,125
1786902098175,24,19,28,2001,1531,125
1786902099176,24,19,28,2001,1607,125
1786902099176,25,19,28,2001,1582,125
1786902099676,29,19,28,2001,1603,125
1786902100676,21,19,28,2001,1678,125
1786902101178,18,19,28,2001,1660,125
1786902104681,29,19,28,2001,1631,125
1786902106681,28,19,28,2001,1603,125
1786902111185,22,19,28,2001,1581,125
1786902113187,21,19,28,2001,1660,125
1786902114688,27,19,28,2001,1733,125
1786902117691,57,19,28,2001,1676,125
1786902119691,26,19,28,2001,1650,125
1786902146731,28,19,28,2001,1668,125
1786902148232,26,19,28,2001,1642,125
1786902150234,29,19,28,2001,1659,125
1786902163746,22,19,28,2001,1637,125
1786902165747,27,19,28,2001,1610,125
1786902165747,27,19,28,2001,1583,125
1786902167752,30,19,28,2001,1703,125
1786902167752,18,19,28,2001,1685,125
1786902169757,18,19,28,2001,1717,125
1786902169758,18,19,28,2001,1699,125
1786902171259,20,19,28,2001,1679,125
1786902171260,19,19,28,2001,1660,125
1786902173261,23,19,28,2001,1637,125
1786902175262,19,19,28,2001,1618,125
1786902175262,30,19,28,2001,1588,125
1786902175262,19,19,28,2001,1569,125
1786902176849,23,19,28,2001,1592,125
1786902177264,25,19,28,2001,1567,125
1786902178763,26,19,28,2001,1641,125
1786902178763,29,19,28,2001,1612,125
1786902179764,21,19,28,2001,1691,125
1786902180766,20,19,28,2001,1671,125
1786902180766,19,19,28,2001,1652,125
1786902181766,19,19,28,2001,1633,125
1786902182771,21,19,28,2001,1612,125
1786902182771,21,19,28,2001,1591,125
1786902183271,23,19,28,2001,1568,125
1786902184271,27,19,28,2001,1591,125
1786902184272,22,19,28,2001,1569,125
1786902184973,22,19,28,2001,1647,125
1786902186273,20,19,28,2001,1677,125
1786902186273,22,19,28,2001,1655,125
1786902187273,25,19,28,2001,1630,125
1786902188274,23,19,28,2001,1607,125
1786902188275,27,19,28,2001,1580,125
1786902188775,19,19,28,2001,1561,125
1786902190275,26,19,28,2001,1685,125
1786902190275,29,19,28,2001,1656,125
1786902190775,28,19,28,2001,1678,125
1786902192279,21,19,28,2001,1657,125
1786902192279,24,19,28,2001,1633,125
1786902192778,27,19,28,2001,1606,125
1786902193778,19,19,28,2001,1587,125
1786902194280,23,19,28,2001,1564,125
1786902194780,20,19,28,2001,1544,125
1786902195779,23,19,28,2001,1621,125
1786902195779,29,19,28,2001,1592,125
1786902196781,21,19,28,2001,1671,125
1786902197781,29,19,28,2001,1642,125
1786902197781,29,19,28,2001,1613,125
1786902198283,29,19,28,2001,1584,125
1786902199285,18,19,28,2001,1566,125
1786902199783,18,19,28,2001,1648,125
1786902200284,18,19,28,2001,1680,125
1786902201287,26,19,28,2001,1750,125
1786902201785,19,19,28,2001,1731,125
1786902202287,23,19,28,2001,1708,125
1786902203288,26,19,28,2001,1682,125
1786902203288,29,19,28,2001,1653,125
1786902204788,24,19,28,2001,1629,125
1786902216299,18,19,28,2001,1611,125
1786902217799,18,19,28,2001,1593,125
1786902219801,25,19,28,2001,1718,125
1786902221804,22,19,28,2001,1746,125
1786902221804,27,19,28,2001,1719,125
1786902223311,18,19,28,2001,1701,125
1786902223810,26,19,28,2001,1675,125
1786902225311,20,19,28,2001,1655,125
1786902225814,30,19,28,2001,1671,125
1786902231327,28,19,28,2001,1643,125
1786902232826,27,19,28,2001,1616,125
1786902234830,21,19,28,2001,1595,125
1786902236833,27,19,28,2001,1718,125
1786902238833,20,19,28,2001,1748,125
1786902240336,20,19,28,2001,1728,125
1786902242340,30,19,28,2001,1698,125
1786902258023,19,19,28,2001,1725,
1786902278547,25,19,28,2001,1746,125
1786902280548,23,19,28,2001,1723,125
1786902282560,19,19,28,2001,1704,125
1786902284557,24,19,28,2001,1680,125
1786902286058,29,19,28,2001,1651,125
1786902288062,27,19,28,2001,1624,125
1786902309078,24,19,28,2001,1646,125
1786902320087,18,19,28,2001,1628,125
1786902339109,24,19,28,2001,1650,125
1786902340612,26,19,28,2001,1624,125
1786902342612,23,19,28,2001,1601,125
1786902344615,29,19,28,2001,1572,125
1786902346621,27,19,28,2001,1695,125
1786902348123,21,19,28,2001,1724,125
1786902350124,25,19,28,2001,1699,125
1786902352127,21,19,28,2001,1724,125
1786902362136,29,19,29,2073,2016,125
1786902363637,18,19,29,2073,1998,125
1786902365646,20,19,29,2073,1978,125
1786902367642,23,19,29,2073,1955,125
1786902369144,29,19,29,2073,1926,125
1786902371145,18,19,29,2073,1908,125
1786902375148,20,19,29,2073,1888,125
1786902376653,21,19,29,2073,1867,125
1786902378654,19,19,29,2073,1895,125
1786902380155,29,19,29,2073,1866,125
1786902382155,19,19,29,2073,1847,125
1786902384160,29,19,29,2073,1818,125
1786902408181,22,19,29,2073,1843,
1786902442211,27,19,29,2073,2046,
1786902453227,28,19,29,2073,2018,
1786902455230,20,19,29,2073,2045,
1786902464237,24,19,29,2073,2021,
1786902511785,52,19,29,2073,2021,125
1786902526798,38,19,29,2073,1983,125
1786902532803,62,19,29,2073,1968,125
1786902534304,54,19,29,2073,1914,125
1786902553829,92,29,29,2073,1869,125
1786902559837,48,29,29,2073,1821,125
1786902574852,56,29,29,2073,1765,125
1786902613896,116,29,29,2073,1743,125
1786902613896,43,29,29,2073,1700,125
1786902615898,52,29,29,2073,1648,125
1786902615899,98,29,29,2073,1550,125
1786902617901,58,29,29,2073,1642,125
1786902617901,82,29,29,2073,1560,125
1786902619902,45,29,29,2073,1615,125
1786902619903,77,29,29,2073,1538,125
1786902621400,56,29,29,2073,1632,125
1786902623402,100,29,29,2073,1632,125
1786902625404,41,29,29,2073,1691,125
1786902625404,59,29,29,2073,1632,125
1786902627406,47,29,29,2073,1685,125
1786902628909,56,29,29,2073,1776,125
1786902645939,51,29,29,2073,1725,125
1786902647432,61,29,29,2073,1664,125
1786902652943,54,29,29,2073,1610,125
1786902654946,44,29,29,2073,1713,125
1786902656953,51,29,29,2073,1762,125
1786902658951,54,29,29,2073,1708,125
1786902682971,60,29,29,2073,1695,125
1786902684973,44,29,29,2073,1651,125
1786902686979,40,29,29,2073,1761,125
1786909433971,15,29,29,2073,2058,
1786909454175,24,29,29,2073,2034,
1786909456178,23,29,29,2073,2011,
1786909458179,23,19,29,2073,1988,
